Time,Narration
00:00,Welcome to the spoken tutorial on vegetarian recipes for 12 to 18 month old babies.
00:07,"In this tutorial, we learn to prepare a few nutrient rich vegetarian recipes."
00:14,Babies after 1 year of age grow steadily.
00:18,Their nutrient requirements increase with age.
00:22,To meet these requirements a variety of nutrient dense food should be given.
00:29,"They require around 1,010 kilocalories per day."
00:34,The amount of food a baby needs depends on their activity and growth pattern.
00:41,More about complementary food has been explained in another tutorial.
00:46,Please visit our website for these tutorials.
00:51,"Now, let us see the preparation of some vegetarian recipes."
00:56,Our first recipe is barnyard millet uttapam.
01:00,"To make this recipe, you will need:"
01:03,"2 tablespoons of barnyard millet,"
01:06,"1 tablespoon of black gram,"
01:09,"2 tablespoons of grated carrot,"
01:12,"1⁄4 chopped tomato,"
01:14,and 3 teaspoons roasted sesame seeds.
01:18,I will use one and a half teaspoon of the seeds for one uttapam.
01:23,This recipe will make 2 uttapams.
01:26,"You will also need:A pinch of salt"
01:29,and 1 teaspoon ghee.
01:32,"Procedure:Wash and soak barnyard millet and black gram together for 8 hours."
01:38,"Later, grind them into a smooth thick paste."
01:42,Do not make the paste watery.
01:44,Transfer this into a bowl and leave to ferment for 7 to 8 hours in a warm place.
01:52,"Once the batter is fermented, add carrot, tomato and salt."
01:57,Mix everything well.
02:00,"Now, heat ghee in a pan"
02:02,and pour a spoonful of the batter and spread it evenly.
02:07,"Once the uttapam is partially cooked, add 1.5 teaspoon of sesame seeds over it."
02:14,Cover with a lid and cook again for 3 to 4 minutes.
02:19,Barnyard millet uttapam is ready.
02:22,"If barnyard millet is not available, you can use finger millet or sorghum."
02:28,Kodo millet or little millet can also be used.
02:32,The second recipe is foxtail millet khichdi.
02:36,"To make this recipe, you will need:"
02:39,"1 tablespoon green gram sprouts,"
02:41,"2 tablespoons of foxtail millet,"
02:44,"1 tablespoon of chopped onion,"
02:47,1 tablespoon chopped tomato
02:50,and 2 to 3 finely chopped cauliflower florets.
02:56,"You will also need:1⁄2 teaspoon crushed black pepper,"
03:00,"pinch of turmeric powder,"
03:03,"1⁄2 teaspoon carom seeds,"
03:05,"a pinch of salt,"
03:07,and 1 teaspoon ghee.
03:10,First I will tell you the procedure for sprouting.
03:13,Soak green gram overnight.
03:16,"Next day, strain and tie them in a muslin cloth."
03:20,Leave it in a warm place for 6 to 8 hours
03:23,or until sprouts appear.
03:25,Keep the sprouts aside for later use.
03:29,"Simultaneously, wash and then soak foxtail millet for 8 to 10 hours."
03:36,Heat ghee in a pressure cooker.
03:38,Add carom seeds and saute for a few minutes.
03:42,To this add onions and saute until they turn light brown in color.
03:48,Next add cauliflower and chopped tomato.
03:52,Saute them for 2 to 3 minutes.
